first_seen_at,last_seen_at,ip_country,media_source,app_name,latest_product,first_purchase_at,trial_start_at,trial_end_at,most_recent_purchase_at,most_recent_renewal_at,latest_expiration_at,subscription_opt_out_at,trial_opt_out_at,total_renewals,total_spent,latest_store,latest_auto_renew_intent,all_purchased_product_ids,most_recent_billing_issues_at,status,has_made_a_non_subscription_purchase,app_user_id
1628380289796,1628380289796,US,Source D,Generic App,com.app.year,1628380463000,1628380463000,1628639663000,1628380463000,,1628639663000,1628488806971,1628488806971,,0,app_store,f,com.app.year,,expired,f,606D4C1D-FB31-40C2-BB9C-61526165EBE0
1621198667000,1628379205378,US,Source X,Generic App,com.app.year,1609009536000,1609009536000,1609268736000,1609268736000,,1640804736000,1628427472627,1628427472627,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,18E6A1C9-2EA8-4889-8BE0-DCBDB0C36A1C
1628378985497,1628378985498,US,Source A,Generic App,com.app.year,1628379034000,1628379034000,1628638234000,1628638234000,,1660174234000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,D09FB1CE-F0DE-4503-9FEC-AE40FEC5F10B
1627286158273,1628375121723,HR,Source X,Generic App,com.app.week,1627286316000,1627286316000,1627545516000,1627286316000,,1627545516000,1628541807643,1628541807643,,0,app_store,f,com.app.week,,expired,f,E79D87F4-FE90-4E99-B0CB-19DD96816ABA
1619626886122,1628372226551,US,Source D,Generic App,com.app.year,1612316185000,1612316185000,1612575385000,1612575385000,,1644111385000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,E8504C21-0DED-4C68-9210-E3FC7251910B
1628372056567,1628372056567,US,Source D,Generic App,com.app.year,1613117021000,1613117021000,1613376221000,1613376221000,,1613449356000,1628372057118,1628372057118,,0,app_store,f,com.app.year,,expired,f,25E32835-E42A-4AC7-94C9-BD5017623BE0
1628369075351,1628369075351,PL,Source C,Generic App,com.app.year,1588608575000,1588608575000,1588867775000,1620403775000,1620403775000,1651939775000,,,1,172.95760655721821,app_store,t,com.app.year,,active,f,C3976CF4-19B6-4D21-9756-5FFF84181367
1620252173339,1628365443585,US,Source D,Generic App,com.app.year,1628365464000,1628365464000,1628624664000,1628365464000,,1628624664000,1628477508672,1628477508672,,0,app_store,f,com.app.year,,expired,f,0B813978-53D1-4688-B5DD-5B75BE13F7DD
1628363282443,1628363282444,GB,,Generic App,com.app.year,1591761365000,1591761365000,1592020565000,1623556565000,1623556565000,1655092565000,,,1,181.20693385674912,app_store,t,com.app.year,,active,f,8F9C4AD4-EE70-4B1B-B8A5-C048EFD12A3B
1628361798933,1628361798934,AE,,Generic App,com.app.week,1628361939000,1628361939000,1628621139000,1628361939000,,1628621139000,1628474549837,1628474549837,,0,app_store,f,com.app.week,,expired,f,5588A93D-1CDA-4F07-B051-CEF53E486B3D
1628360460259,1628360460259,PK,Source X,Generic App,com.app.week,1611934413000,1611934413000,1612193613000,1611934413000,,1612193613000,1628360467967,1628360467967,,0,app_store,f,com.app.week,,expired,f,3DED8AF8-4CA3-49BF-9185-215E535B35E6
1628360344430,1628360344430,US,Source E,Generic App,com.app.year,1612384173000,1612384173000,1612643373000,1612643373000,,1644179373000,1628360345155,1628360345155,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,1DBE9050-020E-4CC6-BC31-1B0A933AC871
1624730108247,1628358999174,ZA,Source G,Generic App,com.app.year,1609401500000,1609401500000,1609660700000,1609660700000,,1641196700000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,26C2DD4A-D81C-4791-A08B-44E82ED2E2C9
1628356412802,1628356412802,MX,Source E,Generic App,com.app.year,1613752260000,1613752260000,1614011460000,1615286514000,,1646822514000,,,,65.070669351603101,app_store,t,com.app.year,,active,f,59DE9816-4D8F-46D8-8C0B-AC16A70D6AC1
1628355207700,1628355207700,VN,Source X,Generic App,com.app.week,1628355249000,1628355249000,1628614449000,1628355249000,,1628614449000,1628411122993,1628411122993,,0,app_store,f,com.app.week,,expired,f,705CBC23-DE04-4F42-807E-501A8CCC4B8E
1620818814666,1628353623158,US,Source A,Generic App,com.app.year,1618656394000,1618656394000,1618915594000,1618915594000,,1650451594000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,DC36C5B7-15B1-4F17-B4C6-F231346F722C
1628350793264,1628350793264,GB,Source D,Generic App,com.app.year,1590871859000,1590871859000,1591131059000,1622667059000,1622667059000,1654203059000,1628350825351,1628350825351,1,181.3315879886201,app_store,f,com.app.year,,cancelled,f,E0342D23-72C9-460D-9B3D-8961F07CA27E
1628350520896,1628350520897,US,Source D,Generic App,com.app.year,1607145025000,1607145025000,1607404225000,1616218735000,,1647754735000,1628350559594,1628350559594,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,BF026F78-E81E-45DC-B008-8ADEFABF2B58
1628350018377,1628350018378,AE,Source C,Generic App,com.app.year,1587905197000,1587905197000,1588164397000,1587905197000,,1588164397000,1628350033039,1628350033039,,0,app_store,f,com.app.year,,expired,f,8AACECBE-5A7F-47C4-8962-B48E9DA36DCA
1628263621476,1628347113984,US,Source F,Generic App,com.app.year,1617052514000,1617052514000,1617311714000,1628263719000,,1659799719000,1628380449438,1628380449438,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,E4F99368-B649-45D2-88EA-FE14A7D64BE3
1628346821830,1628346821830,VN,,Generic App,com.app.year,1628346863000,1628346863000,1628606063000,1628346863000,,1628606063000,1628395693755,1628395693755,,0,app_store,f,com.app.year,,expired,f,EE51A475-CD14-4F3F-864F-97138F2C4EA9
1620609128591,1628346645314,US,Source C,Generic App,com.app.year,1592864125000,1592864125000,1593123325000,1627007746000,1627007746000,1658543746000,1627313246101,1627313246101,1,139.97999999999999,app_store,f,com.app.year,,cancelled,f,B96DCFDC-8F70-4928-92EC-2ACA2BD94A56
1625926169271,1628344179538,US,Source D,Generic App,com.app.year,1612363004000,1612363004000,1612622204000,1612622204000,,1644158204000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,23875F19-36D1-44B1-8FAC-F7DA0BC59EF7
1623103866351,1628333245406,US,Source D,Generic App,com.app.year,1628333355000,1628333355000,1628592555000,1628592555000,,1660128555000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,2C92B048-1453-4C55-940D-1D8CEC309EBB
1628332323970,1628332323970,IL,Source K,Generic App,com.app.year,1615939527000,1615939527000,1616198727000,1616198727000,,1647734727000,,,,74.194359532112003,app_store,t,com.app.year,,active,f,C52CB554-8003-463D-ABAE-357873138B4B
1620130917483,1628329894732,AU,Source X,Generic App,com.app.week,1610179812000,1610179812000,1610439012000,1628579412000,1628579412000,1629184212000,,,30,272.71662124324018,app_store,t,com.app.week,,active,f,E0D72ABE-603F-4148-9CFD-9BE19E91F8DB
1628325158425,1628325158425,GB,Source D,Generic App,com.app.year,1595565861000,1595565861000,1595825061000,1595565861000,,1595825061000,1628325177712,1628325177712,,0,app_store,f,com.app.year,,expired,f,02FFF4AC-5E96-41E9-9787-9095926AF142
1620062156897,1628322524691,US,Source D,Generic App,com.app.year,1615525886000,1615525886000,1615781486000,1615781486000,,1647317486000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,4F3ACEE4-A31C-4A5E-8BF3-8C74A2CE7ADE
1628322420692,1628322420692,IE,,Generic App,com.app.week,1628322449000,1628322449000,1628581649000,1628581649000,,1629186449000,1629042044754,1629042044754,,8.8018755398346595,app_store,f,com.app.week,,cancelled,f,04F655F6-27A1-441E-A1EB-C7168B1EA5C7
1628320409200,1628320409200,US,Source D,Generic App,com.app.year,1615104460000,1615104460000,1615363660000,1615363660000,,1646899660000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,0AF8DF76-C9D0-4F9F-A7BD-DB7BF2350FF0
1628316381273,1628316381274,SA,Source X,Generic App,com.app.year,1628316394000,1628316394000,1628575594000,1628316394000,,1628575594000,,,,0,app_store,t,com.app.year,1628579304487,expired,f,90C6AA01-BEE9-4EA7-9AEF-4235FC1D8BD0
1626425316492,1628314572239,US,Source F,Generic App,com.app.year,1608530187000,1608530187000,1608789387000,1613452682000,,1644988682000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,2CB5C634-8445-444F-B12C-B5FA2CC46AF4
1628311681757,1628311681757,US,Source A,Generic App,com.app.year,1593188970000,1593188970000,1593448170000,1624984170000,1624984170000,1656520170000,1628366285780,1628366285780,1,139.97999999999999,app_store,f,com.app.year,,cancelled,f,55B79E54-996E-4793-8FF1-D94BD6FAE8F3
1625173975618,1628311359699,US,Source X,Generic App,com.app.week,1625351254000,1625351254000,1625610454000,1627674063000,1627674063000,1628278863000,1628525469217,1628525469217,3,20.969999999999999,app_store,f,com.app.week,,expired,f,C719B561-2D3F-41D2-9D33-ADC45FCAF7F5
1628306267114,1628306267114,US,Source D,Generic App,com.app.year,1615692575000,1615692575000,1615948175000,1615948175000,,1647484175000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,69842E35-CCB7-4D82-80E0-495ED6E9B11B
1624888354859,1628304910140,US,Source X,Generic App,com.app.week,1624888410000,1624888709000,1625147610000,1628776410000,1628776410000,1629381210000,,,6,48.930000000000007,app_store,t,com.app.week,,active,f,FF164054-5591-4572-9DEA-07C0C011999F
1628301716972,1628301716973,US,Source D,Generic App,com.app.year,1615681332000,1615681332000,1615936932000,1617364911000,,1648900911000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,02D89122-C354-4628-8D20-58C2B2556F24
1628301103312,1628301103313,US,Source A,Generic App,com.app.year,1606234273000,1606234273000,1606493473000,1606493473000,,1638029473000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,A6544E51-F5F4-4AA1-9B75-ECAC86A72775
1622889920318,1628300026632,AU,Source D,Generic App,com.app.year,1598140545000,1598140545000,1598399745000,1598399745000,,1629935745000,,,,82.439681167275296,app_store,t,com.app.year,,active,f,78F53C4F-AE17-4732-9865-FF7E5D3DBA2B
1628297175765,1628297175766,US,Source B,Generic App,com.app.year,1628297193000,1628297193000,1628556393000,1628297193000,,1628556393000,1628353669509,1628353669509,,0,app_store,f,com.app.year,,expired,f,2256D7D5-5FE8-4152-999C-4CB343A83CB8
1628296722120,1628296722122,US,Source A,Generic App,com.app.year,1594505226000,1594505226000,1594764426000,1626300426000,1626300426000,1657836426000,1628296734945,1628296734945,1,139.97999999999999,app_store,f,com.app.year,,cancelled,f,C8CAF719-480C-43FA-9863-0934B05DED69
1619562114416,1628294779792,US,Source D,Generic App,com.app.year,1616477121000,1616477121000,1616736321000,1616736321000,,1619854498000,1628294780365,1628294780365,,0,app_store,f,com.app.year,,expired,f,EA955A88-A954-4DCC-BD98-EF8E5B743568
1622498502571,1628293745541,US,Source A,Generic App,com.app.year,1604888126000,1604888126000,1605147326000,1605147326000,,1636683326000,1628293757992,1628293757992,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,73B57DE3-4937-4C5F-9AD2-56929E5A82B4
1620521834829,1628290931691,MY,,Generic App,com.app.week,1620521874000,1628291024000,1628550224000,1628291024000,,1628550224000,,1620829231951,,0,app_store,t,com.app.week,1628563131964,expired,f,E21DB921-CFDA-487F-AC4B-2D989790E462
1628290445206,1628290445206,US,Source A,Generic App,com.app.year,1615657263000,1615657263000,1615912863000,1615912863000,,1647448863000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,E80F6A20-B81E-4EC6-B342-FF89D8C61991
1627168524887,1628290345200,US,Source X,Generic App,com.app.week,1627168582000,1627168582000,1627427782000,1628637382000,1628637382000,1629242182000,,,2,20.969999999999999,app_store,t,com.app.week,,active,f,04403500-AC65-451E-861D-4A4FAF4F2B03
1628288380851,1628288380852,US,Source D,Generic App,com.app.year,1613575106000,1613575106000,1613834306000,1613834306000,,1645370306000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,BF26F924-65B9-4CE6-9F93-304ED1FF7957
1628287889329,1628287889329,US,Source A,Generic App,com.app.year,1604920468000,1604920468000,1605179668000,1607193716000,,1607694097000,1628287889982,1628287889982,,0,app_store,f,com.app.year,,expired,f,53750B34-1942-4B45-A04F-FBCE63EFCAA9
1628285910727,1628285910727,US,Source A,Generic App,com.app.year,1628286022000,1628286022000,1628545222000,1628545222000,,1660081222000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,F140EFF0-1D4D-492B-B17A-A6C9491C7E68
1628284211145,1628284211146,US,Source C,Generic App,com.app.year,1600443382000,1600443382000,1600702582000,1600702582000,,1632238582000,1628284380472,1628284380472,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,ABA61E0D-B73E-468F-8390-84ADBC8B2798
1628282348645,1628282348645,US,Source D,Generic App,com.app.year,1612240681000,1612240681000,1612499881000,1612499881000,,1644035881000,1628625470265,1628625470265,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,2B705831-F5E0-4F10-807A-153118841F33
1627917869165,1628280713648,US,Source X,Generic App,com.app.week,1627917908000,1627917908000,1628177108000,1628781908000,1628781908000,1629386708000,,,1,13.98,app_store,t,com.app.week,,active,f,581F7BE1-1680-4844-8682-872A68EC8460
1619647822289,1628280449591,US,Source I,Generic App,com.app.year,1606895620000,1606895620000,1607154820000,1607154820000,,1638690820000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,0D804F56-A69F-44B5-BE6B-BF9D1282B95F
1628274126584,1628274126585,US,Source D,Generic App,com.app.year,1611105474000,1611105474000,1611364674000,1611364674000,,1642900674000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,813B96A9-3437-4A55-BFF9-167FE57F3E66
1628273398110,1628273398110,GB,Source D,Generic App,com.app.year,1628273412000,1628273412000,1628532612000,1628273412000,,1628532612000,1628322754346,1628322754346,,0,app_store,f,com.app.year,,expired,f,6DD5CC88-1BCF-4B61-A48F-212AC236C2D2
1621991036160,1628273099717,US,Source D,Generic App,com.app.week,1621991174000,1621991174000,1622250374000,1627693574000,1627693574000,1628298374000,1628331563298,1628331563298,9,69.900000000000006,app_store,f,com.app.week,,expired,f,D73FB82A-B3F1-4691-A439-FACC446A5D50
1625012528956,1628268744413,US,Source A,Generic App,com.app.year,1628101584000,1628101584000,1628360784000,1628101584000,,1628360784000,1628159049017,1628159049017,,0,app_store,f,com.app.year,,expired,f,99F52B23-6E77-42B8-9D5F-D4C7DD176398
1627769466536,1628263479075,CA,Source D,Generic App,com.app.year,1628263511000,1628263511000,1628522711000,1628522711000,,1660058711000,,,,73.927733831537907,app_store,t,com.app.year,,active,f,53853A3F-36A5-484F-BACD-401ED8471AFA
1628263303875,1628263303875,RU,Source X,Generic App,com.app.week,1616429504000,1616429504000,1616688704000,1628784704000,1628784704000,1629389504000,,,20,155.22940970936239,app_store,t,com.app.week,,active,f,B7663E60-22D6-49A6-A352-FED26BF18161
1628262987947,1628262987947,US,Source D,Generic App,com.app.year,1613509004000,1613509004000,1613768204000,1613768204000,,1645304204000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,F3B5E92D-FD6E-4C79-A42B-0A9BAEA2173A
1619988001643,1628262094598,US,Source A,Generic App,com.app.year,1596659159000,1596659159000,1596918359000,1628454359000,1628454359000,1659990359000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,BC64951A-9B09-4394-8FF1-47BDD30D1D5D
1622821242929,1628259595189,AE,Source X,Generic App,com.app.year,1605551315000,1605551315000,1605810515000,1628745324000,1628745324000,1637346515000,,,9,142.08356649139691,app_store,t,com.app.week,,active,f,0870CBE5-5931-4E2E-AA35-1508FD35E568
1628258561160,1628258561161,US,Source F,Generic App,com.app.year,1607031215000,1607031215000,1607290415000,1607290415000,,1638826415000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,23D3887A-B16D-44DC-972E-160588CDBBA2
1625470648426,1628258345262,AU,Source D,Generic App,com.app.year,1591865976000,1591865976000,1592125176000,1625470327000,1625470327000,1657006327000,1628258371064,1628258371064,1,165.36077760287969,app_store,f,com.app.year,,cancelled,f,525F069C-5B04-40FD-9D9A-04EF5C39F113
1627991708245,1628257497997,VN,Source X,Generic App,com.app.year,1627991763000,1627991763000,1628250963000,1627991763000,,1628250963000,,,,0,app_store,t,com.app.year,1628257497471,expired,f,403F7182-39FA-44E3-B35E-321280B563EA
1628257393688,1628257393688,US,,Generic App,com.app.year,1628257432000,1628257432000,1628516632000,1628257432000,,1628516632000,,,,0,app_store,t,com.app.year,1628534328010,expired,f,BFE46E35-F750-4869-ADB3-FDC51EA749EF
1619696924696,1628256192755,US,Source D,Generic App,com.app.year,1616165859000,1616165859000,1616425059000,1616165859000,,1616425059000,1628256373029,1628256373029,,0,app_store,f,com.app.year,,expired,f,8068E962-A3D2-4CBB-89E2-2E55B0D2E3E8
1628253332021,1628253332021,RU,Source D,Generic App,com.app.year,1611799293000,1611799293000,1612058493000,1612058493000,,1643594493000,1628253411818,1628253411818,,72.279639260088203,app_store,f,com.app.year,,cancelled,f,A9D9992E-19A8-4449-BD8B-836F968EA4D7
1624248329491,1628249415857,US,Source F,Generic App,com.app.year,1628079000000,1628079000000,1628338200000,1628079000000,,1628338200000,1628130773438,1628130773438,,0,app_store,f,com.app.year,,expired,f,D657312B-70B2-4350-8C84-9E9DA2A35469
1628247649202,1628247649202,US,Source A,Generic App,com.app.year,1605568259000,1605568259000,1605827459000,1605827459000,,1637363459000,1628247971199,1628247971199,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,8C583E95-F4D0-4D00-8928-7301BAAD434E
1628246414406,1628246414406,PR,Source C,Generic App,com.app.year,1592959696000,1592959696000,1593218896000,1624754896000,1624754896000,1656290896000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,EDA4FB7F-42D5-4866-A46D-99BD59E2DFF6
1623091800182,1628243653373,US,Source D,Generic App,com.app.year,1609274293000,1609274293000,1609533493000,1609533493000,,1641069493000,1628243780833,1628243780833,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,DDE9734B-0CBF-4FDC-8A9E-98AAC4A7EA10
1628240900299,1628240900299,US,Source D,Generic App,com.app.year,1616078216000,1616078216000,1616337416000,1628240934000,,1659776934000,1628296946574,1628296946574,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,7FBAA61C-CB00-40CC-8818-530E32185112
